Unnamed: 0,Open,High,Low,Close,OKB-USD_Adj_Close,Volume,SQ_High_FEATURE,SQ_Close_FEATURE,SQ_Volume_FEATURE,PYPL_High_FEATURE,PYPL_Close_FEATURE,PYPL_Volume_FEATURE,TSLA_High_FEATURE,TSLA_Close_FEATURE,TSLA_Volume_FEATURE,MSTR_High_FEATURE,MSTR_Close_FEATURE,MSTR_Volume_FEATURE,BK_High_FEATURE,BK_Close_FEATURE,BK_Volume_FEATURE,sma_fast,sma_slow,Signal,Open,High,Low,Close,OKB-USD_Adj_Close,Volume,SQ_High_FEATURE,SQ_Close_FEATURE,SQ_Volume_FEATURE,PYPL_High_FEATURE,PYPL_Close_FEATURE,PYPL_Volume_FEATURE,TSLA_High_FEATURE,TSLA_Close_FEATURE,TSLA_Volume_FEATURE,MSTR_High_FEATURE,MSTR_Close_FEATURE,MSTR_Volume_FEATURE,BK_High_FEATURE,BK_Close_FEATURE,BK_Volume_FEATURE,sma_fast,sma_slow,Signal,EMA_15,ATR_15,EMA_60,ATR_60,CHAIKIN
2019-11-12,3.1843628883361816,3.2399449348449707,3.085249900817871,3.179771900177002,3.179771900177002,88930599.0,63.9900016784668,61.540000915527344,11296300.0,103.08999633789062,102.02999877929688,6715200.0,23.357999801635746,23.32866668701172,110391000.0,158.07000732421875,158.05999755859375,71800.0,49.310001373291016,48.900001525878906,3443800.0,3.179771900177002,3.2156300067901613,-1.0,3.1843628883361816,3.2399449348449707,3.085249900817871,3.179771900177002,3.179771900177002,88930599.0,63.9900016784668,61.540000915527344,11296300.0,103.08999633789062,102.02999877929688,6715200.0,23.357999801635746,23.32866668701172,110391000.0,158.07000732421875,158.05999755859375,71800.0,49.310001373291016,48.900001525878906,3443800.0,3.179771900177002,3.2156300067901613,-1.0,2.9998519897460936,0.22055424054463701,2.645476047197978,0.16937607924143475,40987224.80919862
2019-11-13,3.1779561042785645,3.35473895072937,3.1608359813690186,3.30216908454895,3.30216908454895,97006263.0,62.13999938964844,61.5099983215332,5509200.0,103.5999984741211,102.12000274658205,5246600.0,23.755332946777344,23.073999404907227,126301500.0,158.5,156.9600067138672,64300.0,48.77000045776367,48.34999847412109,2799500.0,3.30216908454895,3.1968846321105957,1.0,3.1779561042785645,3.35473895072937,3.1608359813690186,3.30216908454895,3.30216908454895,97006263.0,62.13999938964844,61.5099983215332,5509200.0,103.5999984741211,102.12000274658205,5246600.0,23.755332946777344,23.073999404907227,126301500.0,158.5,156.9600067138672,64300.0,48.77000045776367,48.34999847412109,2799500.0,3.30216908454895,3.1968846321105957,1.0,3.0604897340138755,0.21710758209228512,2.6499409317970275,0.17124582529067994,51233048.52860749
2019-11-14,3.3011279106140137,3.3536269664764404,3.2405240535736084,3.318528890609741,3.318528890609741,98600666.0,63.0,62.9900016784668,7406800.0,103.8499984741211,103.7300033569336,4978400.0,23.589332580566406,23.290000915527344,96973500.0,158.1300048828125,156.63999938964844,65900.0,48.630001068115234,48.41999816894531,2034700.0,3.318528890609741,3.1920127868652344,1.0,3.3011279106140137,3.3536269664764404,3.2405240535736084,3.318528890609741,3.318528890609741,98600666.0,63.0,62.9900016784668,7406800.0,103.8499984741211,103.7300033569336,4978400.0,23.589332580566406,23.290000915527344,96973500.0,158.1300048828125,156.63999938964844,65900.0,48.630001068115234,48.41999816894531,2034700.0,3.318528890609741,3.1920127868652344,1.0,3.124590524037679,0.21983024279276528,2.6573113481203716,0.16901840766270956,62668615.79785216
2019-11-15,3.318528890609741,3.320720911026001,2.971451997756958,2.9978270530700684,2.9978270530700684,100222353.0,64.72000122070312,64.69999694824219,7791800.0,104.4800033569336,104.1999969482422,5639600.0,23.520000457763672,23.47800064086914,72135000.0,157.50999450683594,156.39999389648438,44500.0,48.619998931884766,48.56999969482422,4286100.0,2.9978270530700684,3.1962349891662596,-1.0,3.318528890609741,3.320720911026001,2.971451997756958,2.9978270530700684,2.9978270530700684,100222353.0,64.72000122070312,64.69999694824219,7791800.0,104.4800033569336,104.1999969482422,5639600.0,23.520000457763672,23.47800064086914,72135000.0,157.50999450683594,156.39999389648438,44500.0,48.619998931884766,48.56999969482422,4286100.0,2.9978270530700684,3.1962349891662596,-1.0,3.148187526067098,0.22380817731221517,2.6588816324869793,0.1709418257077535,34576917.44172597
2019-11-18,2.8987390995025635,2.9942049980163574,2.7426910400390625,2.7559380531311035,2.7559380531311035,102109216.0,66.37999725341797,65.73999786376953,7409100.0,104.1999969482422,103.66000366210938,4830400.0,23.543333053588867,23.332666397094727,66006000.0,157.2899932861328,155.22999572753906,52700.0,49.02999877929688,48.72999954223633,2930900.0,2.7559380531311035,3.110846996307373,-1.0,2.8987390995025635,2.9942049980163574,2.7426910400390625,2.7559380531311035,2.7559380531311035,102109216.0,66.37999725341797,65.73999786376953,7409100.0,104.1999969482422,103.66000366210938,4830400.0,23.543333053588867,23.332666397094727,66006000.0,157.2899932861328,155.22999572753906,52700.0,49.02999877929688,48.72999954223633,2930900.0,2.7559380531311035,3.110846996307373,-1.0,3.1336761951446532,0.21093125343322755,2.6552073836326597,0.17322917381922404,-9125423.56283772
2019-11-19,2.7567689418792725,2.828670024871826,2.5142619609832764,2.606861114501953,2.606861114501953,115076016.0,66.5,66.37000274658203,6884200.0,106.16999816894533,104.9499969482422,7954100.0,23.99933242797852,23.968000411987305,115872000.0,158.89999389648438,157.49000549316406,50700.0,49.0,48.68999862670898,3052400.0,2.606861114501953,2.996264839172363,-1.0,2.7567689418792725,2.828670024871826,2.5142619609832764,2.606861114501953,2.606861114501953,115076016.0,66.5,66.37000274658203,6884200.0,106.16999816894533,104.9499969482422,7954100.0,23.99933242797852,23.968000411987305,115872000.0,158.89999389648438,157.49000549316406,50700.0,49.0,48.68999862670898,3052400.0,2.606861114501953,2.996264839172363,-1.0,3.1072794755299884,0.22623000144958497,2.649308617909749,0.1766013781229655,-41221478.532446265
2019-11-20,2.606861114501953,2.706748962402344,2.5272200107574463,2.5495591163635254,2.5495591163635254,90800794.0,67.75,67.16999816894531,9595800.0,105.37999725341795,104.08999633789062,5953500.0,24.07999992370605,23.481332778930664,100876500.0,157.4600067138672,154.02000427246094,78800.0,48.93999862670898,48.880001068115234,3204800.0,2.5495591163635254,2.8457428455352782,-1.0,2.606861114501953,2.706748962402344,2.5272200107574463,2.5495591163635254,2.5495591163635254,90800794.0,67.75,67.16999816894531,9595800.0,105.37999725341795,104.08999633789062,5953500.0,24.07999992370605,23.481332778930664,100876500.0,157.4600067138672,154.02000427246094,78800.0,48.93999862670898,48.880001068115234,3204800.0,2.5495591163635254,2.8457428455352782,-1.0,3.0824906826019287,0.2309284687042237,2.6438889861106873,0.1777993599573771,-72305476.53572088
2019-11-21,2.549694061279297,2.5585529804229736,2.413072109222412,2.465596914291382,2.465596914291382,79412154.0,67.66999816894531,67.41999816894531,7864400.0,104.47000122070312,102.5500030517578,7525100.0,24.05599975585937,23.655332565307617,91650000.0,154.5399932861328,149.5,78000.0,49.11000061035156,48.56999969482422,2743600.0,2.465596914291382,2.6751564502716065,-1.0,2.549694061279297,2.5585529804229736,2.413072109222412,2.465596914291382,2.465596914291382,79412154.0,67.66999816894531,67.41999816894531,7864400.0,104.47000122070312,102.5500030517578,7525100.0,24.05599975585937,23.655332565307617,91650000.0,154.5399932861328,149.5,78000.0,49.11000061035156,48.56999969482422,2743600.0,2.465596914291382,2.6751564502716065,-1.0,3.048679812749227,0.22777619361877446,2.640855284531911,0.17543680667877198,-85470639.07554841
2019-11-22,2.465596914291382,2.477423906326294,1.9511499404907229,2.120784044265747,2.120784044265747,97444834.0,68.06999969482422,67.75,5804200.0,103.2300033569336,101.7699966430664,6448800.0,22.733333587646484,22.202667236328125,253059000.0,152.2899932861328,151.60000610351562,50100.0,49.09999847412109,48.79999923706055,3133700.0,2.120784044265747,2.4997478485107423,-1.0,2.465596914291382,2.477423906326294,1.9511499404907229,2.120784044265747,2.120784044265747,97444834.0,68.06999969482422,67.75,5804200.0,103.2300033569336,101.7699966430664,6448800.0,22.733333587646484,22.202667236328125,253059000.0,152.2899932861328,151.60000610351562,50100.0,49.09999847412109,48.79999923706055,3133700.0,2.120784044265747,2.4997478485107423,-1.0,2.98107902208964,0.24638752937316902,2.6349929372469583,0.17924555937449138,-94103680.5530371
2019-11-25,1.9657330513000488,2.120795965194702,1.733644962310791,2.077294111251831,2.077294111251831,106317351.0,69.52999877929688,68.25,9599300.0,104.56999969482422,104.4499969482422,8336100.0,22.971332550048828,22.422666549682617,185092500.0,153.0500030517578,152.75999450683594,53100.0,49.45000076293945,49.33000183105469,2359800.0,2.077294111251831,2.3640190601348876,-1.0,1.9657330513000488,2.120795965194702,1.733644962310791,2.077294111251831,2.077294111251831,106317351.0,69.52999877929688,68.25,9599300.0,104.56999969482422,104.4499969482422,8336100.0,22.971332550048828,22.422666549682617,185092500.0,153.0500030517578,152.75999450683594,53100.0,49.45000076293945,49.33000183105469,2359800.0,2.077294111251831,2.3640190601348876,-1.0,2.902958567937215,0.2636436621348064,2.6287972728411355,0.18357979059219362,-62854410.191571176
2019-11-26,2.0785529613494877,2.2313449382781982,2.061513900756836,2.172753095626831,2.172753095626831,72720466.0,69.44000244140625,68.94000244140625,9981100.0,106.77999877929688,106.1999969482422,13126400.0,22.36666679382324,21.92799949645996,119211000.0,153.35000610351562,152.39999389648438,79200.0,49.43000030517578,48.77999877929688,3525600.0,2.172753095626831,2.2771974563598634,-1.0,2.0785529613494877,2.2313449382781982,2.061513900756836,2.172753095626831,2.172753095626831,72720466.0,69.44000244140625,68.94000244140625,9981100.0,106.77999877929688,106.1999969482422,13126400.0,22.36666679382324,21.92799949645996,119211000.0,153.35000610351562,152.39999389648438,79200.0,49.43000030517578,48.77999877929688,3525600.0,2.172753095626831,2.2771974563598634,-1.0,2.8296974341074628,0.26523025830586755,2.6179834564526874,0.1798354228337606,-37183735.09607226
2019-11-27,2.1690831184387207,2.2827179431915283,2.07938289642334,2.2466039657592773,2.2466039657592773,68012191.0,69.7300033569336,69.6500015258789,4412900.0,108.23999786376952,107.75,7553400.0,22.261999130249023,22.086000442504883,83334000.0,153.3000030517578,152.6199951171875,36700.0,49.150001525878906,48.959999084472656,2820100.0,2.2466039657592773,2.2166064262390135,1.0,2.1690831184387207,2.2827179431915283,2.07938289642334,2.2466039657592773,2.2466039657592773,68012191.0,69.7300033569336,69.6500015258789,4412900.0,108.23999786376952,107.75,7553400.0,22.261999130249023,22.086000442504883,83334000.0,153.3000030517578,152.6199951171875,36700.0,49.150001525878906,48.959999084472656,2820100.0,2.2466039657592773,2.2166064262390135,1.0,2.7530779679616293,0.26327346165974935,2.608371305465698,0.18173122406005862,-9348484.073835611
2019-11-29,2.3111040592193604,2.4109129905700684,2.3026790618896484,2.345467090606689,2.345467090606689,61214182.0,69.5999984741211,69.12000274658203,2478400.0,108.38999938964844,108.01000213623048,4439500.0,22.083999633789062,21.996000289916992,36984000.0,151.35000610351562,150.3300018310547,51300.0,49.09999847412109,48.970001220703125,3290400.0,2.345467090606689,2.192580461502075,1.0,2.3111040592193604,2.4109129905700684,2.3026790618896484,2.345467090606689,2.345467090606689,61214182.0,69.5999984741211,69.12000274658203,2478400.0,108.38999938964844,108.01000213623048,4439500.0,22.083999633789062,21.996000289916992,36984000.0,151.35000610351562,150.3300018310547,51300.0,49.09999847412109,48.970001220703125,3290400.0,2.345467090606689,2.192580461502075,1.0,2.686583232879639,0.26047139167785643,2.601163891951243,0.18214379151662194,-1188871.5189149976
2019-12-02,2.497474908828736,2.559864997863769,2.410605907440185,2.55599308013916,2.55599308013916,103544568.0,68.95999908447266,66.87999725341797,6758200.0,108.48999786376952,106.20999908447266,7182600.0,22.42533302307129,22.32466697692871,91117500.0,150.72000122070312,150.0800018310547,87700.0,49.400001525878906,49.130001068115234,3429800.0,2.55599308013916,2.279622268676758,1.0,2.497474908828736,2.559864997863769,2.410605907440185,2.55599308013916,2.55599308013916,103544568.0,68.95999908447266,66.87999725341797,6758200.0,108.48999786376952,106.20999908447266,7182600.0,22.42533302307129,22.32466697692871,91117500.0,150.72000122070312,150.0800018310547,87700.0,49.400001525878906,49.130001068115234,3429800.0,2.55599308013916,2.279622268676758,1.0,2.658535035451253,0.24387458165486653,2.599019459883372,0.1838263750076294,33493930.00254327
2019-12-03,2.55599308013916,2.6713130474090576,2.53973388671875,2.6498401165008545,2.6498401165008545,103505253.0,67.33000183105469,67.04000091552734,4432700.0,106.12999725341795,105.58999633789062,8947500.0,22.527332305908203,22.413333892822266,98605500.0,151.11000061035156,149.97999572753906,221500.0,48.68999862670898,48.119998931884766,3401500.0,2.6498401165008545,2.3941314697265623,1.0,2.55599308013916,2.6713130474090576,2.53973388671875,2.6498401165008545,2.6498401165008545,103505253.0,67.33000183105469,67.04000091552734,4432700.0,106.12999725341795,105.58999633789062,8947500.0,22.527332305908203,22.413333892822266,98605500.0,151.11000061035156,149.97999572753906,221500.0,48.68999862670898,48.119998931884766,3401500.0,2.6498401165008545,2.3941314697265623,1.0,2.622999175389608,0.2334933916727702,2.5984050114949544,0.1835706432660421,66821838.39085424
2019-12-04,2.652451038360596,2.674372911453247,2.479192018508911,2.585891962051392,2.585891962051392,114770988.0,68.43000030517578,67.77999877929688,3715100.0,106.29000091552734,105.0,7848700.0,22.52400016784668,22.20199966430664,82995000.0,152.25999450683594,151.60000610351562,85700.0,48.88999938964844,48.77999877929688,2188400.0,2.585891962051392,2.4767592430114744,1.0,2.652451038360596,2.674372911453247,2.479192018508911,2.585891962051392,2.585891962051392,114770988.0,68.43000030517578,67.77999877929688,3715100.0,106.29000091552734,105.0,7848700.0,22.52400016784668,22.20199966430664,82995000.0,152.25999450683594,151.60000610351562,85700.0,48.88999938964844,48.77999877929688,2188400.0,2.585891962051392,2.4767592430114744,1.0,2.583407179514567,0.23619244893391927,2.5956400791803995,0.18259369134902956,77790015.3226313
2019-12-05,2.5864739418029785,2.676593065261841,2.5140960216522217,2.5626370906829834,2.5626370906829834,95434133.0,67.88999938964844,67.13999938964844,4265000.0,105.5,104.58999633789062,5635800.0,22.294666290283203,22.024667739868164,55869000.0,151.55999755859375,149.86000061035156,87600.0,49.29999923706055,49.27000045776367,2372500.0,2.5626370906829834,2.539965867996216,1.0,2.5864739418029785,2.676593065261841,2.5140960216522217,2.5626370906829834,2.5626370906829834,95434133.0,67.88999938964844,67.13999938964844,4265000.0,105.5,104.58999633789062,5635800.0,22.294666290283203,22.024667739868164,55869000.0,151.55999755859375,149.86000061035156,87600.0,49.29999923706055,49.27000045776367,2372500.0,2.5626370906829834,2.539965867996216,1.0,2.5341050465901693,0.2340987205505371,2.5911900480588277,0.18234229485193892,62981261.57625657
2019-12-06,2.562777042388916,2.612375020980835,2.549807071685791,2.606390953063965,2.606390953063965,92403360.0,68.322998046875,67.9800033569336,4058400.0,105.34400177001952,104.33999633789062,7018000.0,22.59066772460937,22.392667770385746,114186000.0,152.1999969482422,151.60000610351562,69300.0,49.93000030517578,49.63999938964844,3686900.0,2.606390953063965,2.592150640487671,1.0,2.562777042388916,2.612375020980835,2.549807071685791,2.606390953063965,2.606390953063965,92403360.0,68.322998046875,67.9800033569336,4058400.0,105.34400177001952,104.33999633789062,7018000.0,22.59066772460937,22.392667770385746,114186000.0,152.1999969482422,151.60000610351562,69300.0,49.93000030517578,49.63999938964844,3686900.0,2.606390953063965,2.592150640487671,1.0,2.4866291840871173,0.23072972297668456,2.588492512702942,0.18200382788976036,74974732.89582992
2019-12-09,2.7181079387664795,2.7634410858154297,2.679413080215454,2.6857171058654785,2.6857171058654785,102447700.0,68.05999755859375,67.05999755859375,4335100.0,105.0999984741211,103.77999877929688,5641300.0,22.96333312988281,22.635332107543945,135346500.0,152.8699951171875,152.3000030517578,66400.0,49.88999938964844,49.70000076293945,2634300.0,2.6857171058654785,2.6180954456329344,1.0,2.7181079387664795,2.7634410858154297,2.679413080215454,2.6857171058654785,2.6857171058654785,102447700.0,68.05999755859375,67.05999755859375,4335100.0,105.0999984741211,103.77999877929688,5641300.0,22.96333312988281,22.635332107543945,135346500.0,152.8699951171875,152.3000030517578,66400.0,49.88999938964844,49.70000076293945,2634300.0,2.6857171058654785,2.6180954456329344,1.0,2.465821854273478,0.21791513760884604,2.587057864665985,0.1838472167650859,45359315.97440791
2019-12-10,2.6842660903930664,2.7187728881835938,2.569643974304199,2.634794950485229,2.634794950485229,94983941.0,67.43000030517578,65.83999633789062,6047200.0,104.12999725341795,103.62000274658205,5316500.0,23.381999969482425,23.256000518798828,132424500.0,152.83999633789062,152.6999969482422,43700.0,49.90999984741211,49.84000015258789,3265700.0,2.634794950485229,2.6150864124298097,1.0,2.6842660903930664,2.7187728881835938,2.569643974304199,2.634794950485229,2.634794950485229,94983941.0,67.43000030517578,65.83999633789062,6047200.0,104.12999725341795,103.62000274658205,5316500.0,23.381999969482425,23.256000518798828,132424500.0,152.83999633789062,152.6999969482422,43700.0,49.90999984741211,49.84000015258789,3265700.0,2.634794950485229,2.6150864124298097,1.0,2.45774564743042,0.21084799766540527,2.5858214298884072,0.1848904331525167,25304910.171531558
2019-12-11,2.6348469257354736,2.639583110809326,2.5349841117858887,2.558835983276367,2.558835983276367,87657276.0,66.06999969482422,65.75,6518000.0,105.87000274658205,105.51000213623048,5779700.0,23.812667846679688,23.51333236694336,103467000.0,152.49000549316406,150.47000122070312,28100.0,50.369998931884766,49.880001068115234,4365100.0,2.558835983276367,2.6096752166748045,-1.0,2.6348469257354736,2.639583110809326,2.5349841117858887,2.558835983276367,2.558835983276367,87657276.0,66.06999969482422,65.75,6518000.0,105.87000274658205,105.51000213623048,5779700.0,23.812667846679688,23.51333236694336,103467000.0,152.49000549316406,150.47000122070312,28100.0,50.369998931884766,49.880001068115234,4365100.0,2.558835983276367,2.6096752166748045,-1.0,2.4545439720153808,0.19686072667439777,2.5835904121398925,0.18567178249359131,-370529.0667383671
2019-12-12,2.5589029788970947,2.6586239337921143,2.510719060897827,2.6554529666900635,2.6554529666900635,101703526.0,66.19999694824219,65.86000061035156,4827300.0,106.22000122070312,105.66999816894533,6379500.0,24.182666778564453,23.978666305541992,116458500.0,150.88999938964844,146.85000610351562,43700.0,51.400001525878906,51.220001220703125,4453300.0,2.6554529666900635,2.628238391876221,1.0,2.5589029788970947,2.6586239337921143,2.510719060897827,2.6554529666900635,2.6554529666900635,101703526.0,66.19999694824219,65.86000061035156,4827300.0,106.22000122070312,105.66999816894533,6379500.0,24.182666778564453,23.978666305541992,116458500.0,150.88999938964844,146.85000610351562,43700.0,51.400001525878906,51.220001220703125,4453300.0,2.6554529666900635,2.628238391876221,1.0,2.46160356203715,0.19475245475769043,2.5802966952323914,0.18537434736887615,20132222.92740774
