,FTT-USD_Open,FTT-USD_High,FTT-USD_Low,FTT-USD_Close,FTT-USD_Adj_Close,FTT-USD_Volume,BNB-USD_Open,BNB-USD_High,BNB-USD_Low,BNB-USD_Close,BNB-USD_Adj_Close,BNB-USD_Volume,HT-USD_Open,HT-USD_High,HT-USD_Low,HT-USD_Close,HT-USD_Adj_Close,HT-USD_Volume,OKB-USD_Open,OKB-USD_High,OKB-USD_Low,OKB-USD_Close,OKB-USD_Adj_Close,OKB-USD_Volume,KCS-USD_Open,KCS-USD_High,KCS-USD_Low,KCS-USD_Close,KCS-USD_Adj_Close,KCS-USD_Volume,LEO-USD_Open,LEO-USD_High,LEO-USD_Low,LEO-USD_Close,LEO-USD_Adj_Close,LEO-USD_Volume,SQ_High_FEATURE,SQ_Close_FEATURE,SQ_Volume_FEATURE,PYPL_High_FEATURE,PYPL_Close_FEATURE,PYPL_Volume_FEATURE,TSLA_High_FEATURE,TSLA_Close_FEATURE,TSLA_Volume_FEATURE,MSTR_High_FEATURE,MSTR_Close_FEATURE,MSTR_Volume_FEATURE,BK_High_FEATURE,BK_Close_FEATURE,BK_Volume_FEATURE
2019-11-05,1.3671289682388306,1.3741810321807861,1.311279058456421,1.3277039527893066,1.3277039527893066,5170671.0,20.741458892822266,20.922067642211914,20.44797134399414,20.724674224853516,20.724674224853516,263685442.0,3.920422077178955,3.9341509342193604,3.87294602394104,3.910017967224121,3.910017967224121,115306760.0,3.249100923538208,3.324798107147217,3.1787660121917725,3.27167010307312,3.27167010307312,85221338.0,1.4989919662475586,1.5159740447998047,1.4453699588775635,1.4558520317077637,1.4558520317077637,6192922.0,1.0110869407653809,1.020117998123169,0.9886680245399475,0.9948440194129944,0.9948440194129944,12672113.0,62.54999923706055,61.060001373291016,8552000.0,103.25,100.98999786376953,9236200.0,21.567333221435547,21.148000717163086,104151000.0,156.08999633789062,155.0,67200.0,49.650001525878906,49.16999816894531,6953200.0
2019-11-06,1.3281890153884888,1.3685539960861206,1.312067985534668,1.3385679721832275,1.3385679721832275,3694047.0,20.716938018798828,20.91533088684082,20.280189514160156,20.817922592163086,20.817922592163086,241489968.0,3.911345958709717,4.088053226470947,3.8970119953155518,3.9959909915924072,3.9959909915924072,165170676.0,3.2704319953918457,3.4663150310516357,3.233628034591675,3.3958959579467773,3.3958959579467773,89005692.0,1.4562009572982788,1.4562009572982788,1.3065849542617798,1.3720489740371704,1.3720489740371704,7032172.0,0.9945260286331177,1.001574993133545,0.9844809770584106,0.9861739873886108,0.9861739873886108,13683643.0,61.93000030517578,61.34000015258789,12855600.0,101.33999633789062,100.62999725341797,7332200.0,21.781333923339844,21.77199935913086,119113500.0,155.69000244140625,154.9600067138672,68900.0,49.4900016784668,49.130001068115234,3460000.0
2019-11-07,1.339285969734192,1.377297043800354,1.3318159580230713,1.3656389713287354,1.3656389713287354,4968182.0,20.81498146057129,20.959440231323242,20.24761390686035,20.646936416625977,20.646936416625977,222003636.0,3.993865966796875,4.057709217071533,3.962415933609009,3.976480007171631,3.976480007171631,129807534.0,3.396962881088257,3.447154998779297,3.2408149242401123,3.342888116836548,3.342888116836548,91681314.0,1.3908779621124268,1.3949919939041138,1.3100279569625854,1.3368090391159058,1.3368090391159058,6895625.0,0.9855419993400574,0.9933310151100159,0.9779099822044373,0.992143988609314,0.992143988609314,16827277.0,66.5999984741211,64.41000366210938,25984000.0,101.72000122070312,100.47000122070312,9088400.0,22.766666412353516,22.369333267211914,217009500.0,156.80999755859375,155.77999877929688,59300.0,50.029998779296875,49.400001525878906,5281300.0
2019-11-08,1.3648990392684937,1.366868019104004,1.3122960329055786,1.3265080451965332,1.3265080451965332,1991908.0,20.693029403686523,20.693029403686523,19.474821090698242,19.690773010253906,19.690773010253906,184596047.0,3.977591037750244,3.991849899291992,3.778351068496704,3.8664329051971436,3.8664329051971436,138803565.0,3.343125104904175,3.343125104904175,2.879775047302246,2.9767160415649414,2.9767160415649414,104993419.0,1.3356980085372925,1.3362720012664795,1.231076955795288,1.2413220405578613,1.2413220405578613,6641705.0,0.9922459721565247,0.9987949728965759,0.9807829856872559,0.9931690096855164,0.9931690096855164,18496855.0,63.45100021362305,62.45000076293945,11629500.0,101.70999908447266,101.41999816894531,5451300.0,22.497333526611328,22.47599983215332,91038000.0,157.07000732421875,156.1300048828125,65300.0,49.66999816894531,49.20000076293945,3748700.0
2019-11-11,1.3981870412826538,1.4129010438919067,1.3571300506591797,1.3593790531158447,1.3593790531158447,5231845.0,20.47985076904297,20.644916534423828,19.915712356567383,20.133140563964844,20.133140563964844,209454454.0,3.901865005493164,3.9197330474853516,3.7748889923095703,3.8263349533081055,3.8263349533081055,111140323.0,3.2414638996124268,3.2640130519866943,3.044490098953247,3.182878017425537,3.182878017425537,102818003.0,1.2243189811706543,1.2370820045471191,1.1371649503707886,1.1628680229187012,1.1628680229187012,6083005.0,0.991919994354248,0.9941629767417908,0.9665589928627014,0.9746519923210144,0.9746519923210144,12877238.0,64.8949966430664,63.790000915527344,12711100.0,103.04000091552734,102.66999816894531,5391000.0,23.279333114624023,23.006000518798828,149800500.0,156.22000122070312,155.9199981689453,59200.0,49.56999969482422,49.060001373291016,2988300.0
2019-11-12,1.3597819805145264,1.404721975326538,1.3507050275802612,1.3814489841461182,1.3814489841461182,4038653.0,20.140926361083984,20.86239242553711,20.09476661682129,20.857446670532227,20.857446670532227,227650068.0,3.8303399085998535,3.844593048095703,3.7846810817718506,3.820112943649292,3.820112943649292,75418134.0,3.1843628883361816,3.2399449348449707,3.085249900817871,3.179771900177002,3.179771900177002,88930599.0,1.1631439924240112,1.1793240308761597,1.144549012184143,1.170009970664978,1.170009970664978,5573777.0,0.9766690135002136,0.9843459725379944,0.9638370275497437,0.9755150079727173,0.9755150079727173,11859923.0,63.9900016784668,61.540000915527344,11296300.0,103.08999633789062,102.02999877929688,6715200.0,23.357999801635742,23.32866668701172,110391000.0,158.07000732421875,158.05999755859375,71800.0,49.310001373291016,48.900001525878906,3443800.0
2019-11-13,1.3808759450912476,1.4230060577392578,1.3808759450912476,1.4089139699935913,1.4089139699935913,4636711.0,20.868423461914062,21.635713577270508,20.706499099731445,21.250431060791016,21.250431060791016,252296146.0,3.816812038421631,3.8804800510406494,3.804527997970581,3.857417106628418,3.857417106628418,75337425.0,3.1779561042785645,3.35473895072937,3.1608359813690186,3.30216908454895,3.30216908454895,97006263.0,1.1693459749221802,1.20647394657135,1.1684650182724,1.1933319568634033,1.1933319568634033,5515406.0,0.9763519763946533,0.9846720099449158,0.9589509963989258,0.9600899815559387,0.9600899815559387,10069710.0,62.13999938964844,61.5099983215332,5509200.0,103.5999984741211,102.12000274658203,5246600.0,23.755332946777344,23.073999404907227,126301500.0,158.5,156.9600067138672,64300.0,48.77000045776367,48.349998474121094,2799500.0
2019-11-14,1.4086320400238037,1.4483619928359985,1.4005069732666016,1.4399069547653198,1.4399069547653198,3925154.0,21.281356811523438,21.512638092041016,20.973976135253906,21.264699935913086,21.264699935913086,237992230.0,3.8557419776916504,3.899203062057495,3.7902889251708984,3.7962779998779297,3.7962779998779297,215380010.0,3.3011279106140137,3.3536269664764404,3.2405240535736084,3.318528890609741,3.318528890609741,98600666.0,1.1928629875183105,1.2035349607467651,1.1689000129699707,1.1787960529327393,1.1787960529327393,5053196.0,0.9601389765739441,0.9665120244026184,0.9528470039367676,0.9598349928855896,0.9598349928855896,9891371.0,63.0,62.9900016784668,7406800.0,103.8499984741211,103.7300033569336,4978400.0,23.589332580566406,23.290000915527344,96973500.0,158.1300048828125,156.63999938964844,65900.0,48.630001068115234,48.41999816894531,2034700.0
2019-11-15,1.4399069547653198,1.5562750101089478,1.4360849857330322,1.4826710224151611,1.4826710224151611,5853553.0,21.24172019958496,21.294973373413086,20.17789649963379,20.316225051879883,20.316225051879883,225530775.0,3.798940896987915,3.8166990280151367,3.6007299423217773,3.6528871059417725,3.6528871059417725,236429596.0,3.318528890609741,3.320720911026001,2.971451997756958,2.9978270530700684,2.9978270530700684,100222353.0,1.1797200441360474,1.1843249797821045,1.148995041847229,1.1522910594940186,1.1522910594940186,5103371.0,0.9594089984893799,0.9746419787406921,0.9550960063934326,0.9620739817619324,0.9620739817619324,11726222.0,64.72000122070312,64.69999694824219,7791800.0,104.4800033569336,104.19999694824219,5639600.0,23.520000457763672,23.47800064086914,72135000.0,157.50999450683594,156.39999389648438,44500.0,48.619998931884766,48.56999969482422,4286100.0
2019-11-18,1.4816479682922363,1.4946609735488892,1.4399809837341309,1.4462130069732666,1.4462130069732666,1723664.0,20.343597412109375,20.432167053222656,18.93680191040039,19.316869735717773,19.316869735717773,224380017.0,3.6377599239349365,3.6518449783325195,3.499182939529419,3.520585060119629,3.520585060119629,150177246.0,2.8987390995025635,2.9942049980163574,2.7426910400390625,2.7559380531311035,2.7559380531311035,102109216.0,1.1750400066375732,1.1917020082473755,1.1567620038986206,1.1676870584487915,1.1676870584487915,4784846.0,0.9751920104026794,0.9900799989700317,0.9658470153808594,0.9714369773864746,0.9714369773864746,11620656.0,66.37999725341797,65.73999786376953,7409100.0,104.19999694824219,103.66000366210938,4830400.0,23.543333053588867,23.332666397094727,66006000.0,157.2899932861328,155.22999572753906,52700.0,49.029998779296875,48.72999954223633,2930900.0
2019-11-19,1.4464390277862549,1.473899006843567,1.433061957359314,1.4429290294647217,1.4429290294647217,2271359.0,19.31186294555664,19.633316040039062,18.375160217285156,18.703298568725586,18.703298568725586,206923366.0,3.520585060119629,3.598910093307495,3.3346259593963623,3.428823947906494,3.428823947906494,126343748.0,2.7567689418792725,2.828670024871826,2.5142619609832764,2.606861114501953,2.606861114501953,115076016.0,1.1676870584487915,1.1831270456314087,1.1200439929962158,1.15310800075531,1.15310800075531,5286305.0,0.9718019962310791,0.9871929883956909,0.9473659992218018,0.9605140089988708,0.9605140089988708,13449472.0,66.5,66.37000274658203,6884200.0,106.16999816894531,104.94999694824219,7954100.0,23.999332427978516,23.968000411987305,115872000.0,158.89999389648438,157.49000549316406,50700.0,49.0,48.689998626708984,3052400.0
2019-11-20,1.4429290294647217,1.4522809982299805,1.4290920495986938,1.431514024734497,1.431514024734497,2757265.0,18.70734405517578,18.927099227905273,17.85174560546875,18.172273635864258,18.172273635864258,210091849.0,3.427931070327759,3.485395908355713,3.3554019927978516,3.362006902694702,3.362006902694702,87913308.0,2.606861114501953,2.7067489624023438,2.5272200107574463,2.5495591163635254,2.5495591163635254,90800794.0,1.15310800075531,1.1670750379562378,1.1340539455413818,1.144286036491394,1.144286036491394,5106654.0,0.9605140089988708,0.9717000126838684,0.9553049802780151,0.9561589956283569,0.9561589956283569,10263758.0,67.75,67.16999816894531,9595800.0,105.37999725341797,104.08999633789062,5953500.0,24.079999923706055,23.481332778930664,100876500.0,157.4600067138672,154.02000427246094,78800.0,48.939998626708984,48.880001068115234,3204800.0
2019-11-21,1.4310270547866821,1.4633979797363281,1.4178400039672852,1.4189929962158203,1.4189929962158203,4690868.0,18.162694931030273,18.187631607055664,16.620431900024414,16.84021759033203,16.84021759033203,228429806.0,3.3604559898376465,3.3804519176483154,3.067305088043213,3.1019539833068848,3.1019539833068848,114296656.0,2.549694061279297,2.5585529804229736,2.413072109222412,2.465596914291382,2.465596914291382,79412154.0,1.143367052078247,1.1507840156555176,1.0728340148925781,1.0813299417495728,1.0813299417495728,5152302.0,0.955722987651825,0.970320999622345,0.9384790062904358,0.9384790062904358,0.9384790062904358,12867593.0,67.66999816894531,67.41999816894531,7864400.0,104.47000122070312,102.55000305175781,7525100.0,24.055999755859375,23.655332565307617,91650000.0,154.5399932861328,149.5,78000.0,49.11000061035156,48.56999969482422,2743600.0
2019-11-22,1.4189929962158203,1.4488070011138916,1.3865599632263184,1.4032700061798096,1.4032700061798096,6634169.0,16.840913772583008,17.270179748535156,14.68925952911377,15.581703186035156,15.581703186035156,341456274.0,3.1019539833068848,3.166814088821411,2.6702489852905273,2.821790933609009,2.821790933609009,209808954.0,2.465596914291382,2.477423906326294,1.9511499404907227,2.120784044265747,2.120784044265747,97444834.0,1.0813299417495728,1.0933150053024292,0.9700859785079956,1.0123469829559326,1.0123469829559326,5269571.0,0.9384790062904358,0.9513270258903503,0.918129026889801,0.9294099807739258,0.9294099807739258,18223524.0,68.06999969482422,67.75,5804200.0,103.2300033569336,101.7699966430664,6448800.0,22.733333587646484,22.202667236328125,253059000.0,152.2899932861328,151.60000610351562,50100.0,49.099998474121094,48.79999923706055,3133700.0
2019-11-25,1.4177340269088745,1.4681429862976074,1.3932950496673584,1.3989770412445068,1.3989770412445068,6707898.0,15.285518646240234,15.735272407531738,14.195352554321289,15.267363548278809,15.267363548278809,242510343.0,2.4256930351257324,2.5759499073028564,2.248775005340576,2.4694809913635254,2.4694809913635254,201017042.0,1.9657330513000488,2.120795965194702,1.733644962310791,2.077294111251831,2.077294111251831,106317351.0,0.9457030296325684,0.9841830134391785,0.8579760193824768,0.9410439729690552,0.9410439729690552,5998075.0,0.9348790049552917,0.940991997718811,0.895717978477478,0.9042109847068787,0.9042109847068787,16676369.0,69.52999877929688,68.25,9599300.0,104.56999969482422,104.44999694824219,8336100.0,22.971332550048828,22.422666549682617,185092500.0,153.0500030517578,152.75999450683594,53100.0,49.45000076293945,49.33000183105469,2359800.0
2019-11-26,1.398756980895996,1.4328670501708984,1.3783320188522339,1.40590500831604,1.40590500831604,3446197.0,15.272528648376465,15.861212730407715,15.225184440612793,15.527255058288574,15.527255058288574,205893351.0,2.4699339866638184,2.667062997817993,2.440242052078247,2.5940558910369873,2.5940558910369873,105775996.0,2.0785529613494873,2.2313449382781982,2.061513900756836,2.172753095626831,2.172753095626831,72720466.0,0.9410439729690552,0.9710819721221924,0.930109977722168,0.947691023349762,0.947691023349762,5887553.0,0.9045640230178833,0.9239940047264099,0.8999239802360535,0.9133260250091553,0.9133260250091553,11235563.0,69.44000244140625,68.94000244140625,9981100.0,106.77999877929688,106.19999694824219,13126400.0,22.366666793823242,21.92799949645996,119211000.0,153.35000610351562,152.39999389648438,79200.0,49.43000030517578,48.779998779296875,3525600.0
2019-11-27,1.3990509510040283,1.4729750156402588,1.3741040229797363,1.4547330141067505,1.4547330141067505,8190228.0,15.491250038146973,16.195232391357422,14.943180084228516,16.09828758239746,16.09828758239746,255021618.0,2.5893959999084473,2.65535306930542,2.418644905090332,2.6287879943847656,2.6287879943847656,126421903.0,2.1690831184387207,2.2827179431915283,2.07938289642334,2.2466039657592773,2.2466039657592773,68012191.0,0.9468960165977478,1.0144389867782593,0.9099979996681213,0.9860810041427612,0.9860810041427612,5701098.0,0.9127500057220459,0.9307829737663269,0.8863409757614136,0.9084950089454651,0.9084950089454651,13038456.0,69.7300033569336,69.6500015258789,4412900.0,108.23999786376953,107.75,7553400.0,22.261999130249023,22.086000442504883,83334000.0,153.3000030517578,152.6199951171875,36700.0,49.150001525878906,48.959999084472656,2820100.0
2019-11-29,1.4379349946975708,1.5062299966812134,1.4366780519485474,1.501755952835083,1.501755952835083,7247767.0,15.678064346313477,16.340713500976562,15.645951271057129,16.273303985595703,16.273303985595703,250074235.0,2.6739869117736816,2.8041489124298096,2.6668999195098877,2.7938830852508545,2.7938830852508545,127427628.0,2.3111040592193604,2.4109129905700684,2.3026790618896484,2.3454670906066895,2.3454670906066895,61214182.0,0.9876300096511841,1.0441149473190308,0.9775109887123108,1.0334429740905762,1.0334429740905762,5254151.0,0.9182090163230896,0.9258440136909485,0.9064279794692993,0.9112840294837952,0.9112840294837952,11641015.0,69.5999984741211,69.12000274658203,2478400.0,108.38999938964844,108.01000213623047,4439500.0,22.083999633789062,21.996000289916992,36984000.0,151.35000610351562,150.3300018310547,51300.0,49.099998474121094,48.970001220703125,3290400.0
2019-12-02,1.4764610528945923,1.512531042098999,1.4488379955291748,1.4919999837875366,1.4919999837875366,9514150.0,15.509364128112793,15.707174301147461,15.152544975280762,15.191858291625977,15.191858291625977,200809249.0,2.8005199432373047,2.9895100593566895,2.7828409671783447,2.978501081466675,2.978501081466675,156826906.0,2.4974749088287354,2.5598649978637695,2.4106059074401855,2.55599308013916,2.55599308013916,103544568.0,0.9854990243911743,0.989844024181366,0.9529740214347839,0.9696800112724304,0.9696800112724304,5986640.0,0.9204130172729492,0.9351660013198853,0.9107009768486023,0.9134259819984436,0.9134259819984436,7700538.0,68.95999908447266,66.87999725341797,6758200.0,108.48999786376953,106.20999908447266,7182600.0,22.42533302307129,22.32466697692871,91117500.0,150.72000122070312,150.0800018310547,87700.0,49.400001525878906,49.130001068115234,3429800.0
2019-12-03,1.4919999837875366,1.5833560228347778,1.4919999837875366,1.5507949590682983,1.5507949590682983,7624523.0,15.191858291625977,15.55317497253418,15.04866886138916,15.309556007385254,15.309556007385254,219927266.0,2.978501081466675,3.0550239086151123,2.809398889541626,2.9455161094665527,2.9455161094665527,152613558.0,2.55599308013916,2.6713130474090576,2.53973388671875,2.6498401165008545,2.6498401165008545,103505253.0,0.9696800112724304,0.9921900033950806,0.9478819966316223,0.9745370149612427,0.9745370149612427,5321372.0,0.9134259819984436,0.9258999824523926,0.9070690274238586,0.9183850288391113,0.9183850288391113,6999772.0,67.33000183105469,67.04000091552734,4432700.0,106.12999725341797,105.58999633789062,8947500.0,22.527332305908203,22.413333892822266,98605500.0,151.11000061035156,149.97999572753906,221500.0,48.689998626708984,48.119998931884766,3401500.0
2019-12-04,1.5507169961929321,1.8196419477462769,1.5264060497283936,1.8006960153579712,1.8006960153579712,11150378.0,15.348429679870605,15.690587043762207,15.009684562683105,15.279977798461914,15.279977798461914,237605471.0,2.9445760250091553,2.944930076599121,2.781019926071167,2.8288650512695312,2.8288650512695312,149355023.0,2.6524510383605957,2.674372911453247,2.479192018508911,2.5858919620513916,2.5858919620513916,114770988.0,0.9747260212898254,0.9903920292854309,0.9405919909477234,0.9574469923973083,0.9574469923973083,5258546.0,0.9183070063591003,0.9283249974250793,0.9030420184135437,0.9205830097198486,0.9205830097198486,7469824.0,68.43000030517578,67.77999877929688,3715100.0,106.29000091552734,105.0,7848700.0,22.52400016784668,22.20199966430664,82995000.0,152.25999450683594,151.60000610351562,85700.0,48.88999938964844,48.779998779296875,2188400.0
2019-12-05,1.8006960153579712,2.014552116394043,1.7939269542694092,1.9232620000839233,1.9232620000839233,6985990.0,15.26021671295166,16.077770233154297,14.94940185546875,15.762839317321777,15.762839317321777,255410908.0,2.830599069595337,2.9958391189575195,2.802786111831665,2.836771011352539,2.836771011352539,125420088.0,2.5864739418029785,2.676593065261841,2.5140960216522217,2.5626370906829834,2.5626370906829834,95434133.0,0.9584090113639832,1.0129790306091309,0.9435510039329529,0.9709600210189819,0.9709600210189819,5257609.0,0.9205830097198486,0.975354015827179,0.918690025806427,0.9287580251693726,0.9287580251693726,7587570.0,67.88999938964844,67.13999938964844,4265000.0,105.5,104.58999633789062,5635800.0,22.294666290283203,22.024667739868164,55869000.0,151.55999755859375,149.86000061035156,87600.0,49.29999923706055,49.27000045776367,2372500.0
2019-12-06,1.9234050512313843,1.9759000539779663,1.911695957183838,1.9729199409484863,1.9729199409484863,3118562.0,15.767197608947754,15.85693359375,15.45458698272705,15.711298942565918,15.711298942565918,236694082.0,2.8377890586853027,2.8976099491119385,2.81182599067688,2.827626943588257,2.827626943588257,94943823.0,2.562777042388916,2.612375020980835,2.549807071685791,2.606390953063965,2.606390953063965,92403360.0,0.9732890129089355,0.9750469923019409,0.954014003276825,0.9736930131912231,0.9736930131912231,5243591.0,0.9279149770736694,0.9358699917793274,0.915611982345581,0.9178370237350464,0.9178370237350464,7919316.0,68.322998046875,67.9800033569336,4058400.0,105.34400177001953,104.33999633789062,7018000.0,22.590667724609375,22.392667770385742,114186000.0,152.1999969482422,151.60000610351562,69300.0,49.93000030517578,49.63999938964844,3686900.0
2019-12-09,1.847478985786438,1.886970043182373,1.8256969451904297,1.8341039419174194,1.8341039419174194,3379481.0,15.666119575500488,15.852705955505371,15.350242614746094,15.448538780212402,15.448538780212402,209955476.0,2.817934989929199,2.8425450325012207,2.766418933868408,2.7794649600982666,2.7794649600982666,89024232.0,2.7181079387664795,2.7634410858154297,2.679413080215454,2.6857171058654785,2.6857171058654785,102447700.0,0.9762240052223206,0.980102002620697,0.9405800104141235,0.9744679927825928,0.9744679927825928,5257375.0,0.9134939908981323,0.9240009784698486,0.9062680006027222,0.91355299949646,0.91355299949646,6921124.0,68.05999755859375,67.05999755859375,4335100.0,105.0999984741211,103.77999877929688,5641300.0,22.963333129882812,22.635332107543945,135346500.0,152.8699951171875,152.3000030517578,66400.0,49.88999938964844,49.70000076293945,2634300.0
2019-12-10,1.8339999914169312,1.8348560333251953,1.7392810583114624,1.7513959407806396,1.7513959407806396,2879678.0,15.438838005065918,15.4701509475708,14.78095531463623,14.958869934082031,14.958869934082031,192615787.0,2.7788009643554688,2.7788009643554688,2.668515920639038,2.722738027572632,2.722738027572632,80676198.0,2.6842660903930664,2.7187728881835938,2.569643974304199,2.6347949504852295,2.6347949504852295,94983941.0,0.9650099873542786,0.9788529872894287,0.9315170049667358,0.9788529872894287,0.9788529872894287,5675374.0,0.9132149815559387,0.9165650010108948,0.8981750011444092,0.9032700061798096,0.9032700061798096,7803670.0,67.43000030517578,65.83999633789062,6047200.0,104.12999725341797,103.62000274658203,5316500.0,23.381999969482422,23.256000518798828,132424500.0,152.83999633789062,152.6999969482422,43700.0,49.90999984741211,49.84000015258789,3265700.0
2019-12-11,1.751600980758667,1.7631449699401855,1.7066630125045776,1.7375940084457397,1.7375940084457397,2463793.0,14.94753360748291,15.121334075927734,14.710326194763184,14.82455062866211,14.82455062866211,170909631.0,2.722806930541992,2.7542009353637695,2.6998729705810547,2.723099946975708,2.723099946975708,82985843.0,2.6348469257354736,2.639583110809326,2.5349841117858887,2.558835983276367,2.558835983276367,87657276.0,0.9792919754981995,0.9799870252609253,0.9378160238265991,0.9601879715919495,0.9601879715919495,5260378.0,0.9023510217666626,0.9061539769172668,0.8943459987640381,0.8972079753875732,0.8972079753875732,7689444.0,66.06999969482422,65.75,6518000.0,105.87000274658203,105.51000213623047,5779700.0,23.812667846679688,23.51333236694336,103467000.0,152.49000549316406,150.47000122070312,28100.0,50.369998931884766,49.880001068115234,4365100.0
2019-12-12,1.7379039525985718,1.8713639974594116,1.7312140464782715,1.8563859462738037,1.8563859462738037,3791200.0,14.819622039794922,14.895611763000488,14.55736255645752,14.818166732788086,14.818166732788086,165964330.0,2.723099946975708,2.7875471115112305,2.707263946533203,2.7702999114990234,2.7702999114990234,84700657.0,2.5589029788970947,2.6586239337921143,2.510719060897827,2.6554529666900635,2.6554529666900635,101703526.0,0.9601879715919495,0.9735270142555237,0.9501850008964539,0.9673889875411987,0.9673889875411987,5536525.0,0.8976989984512329,0.8998870253562927,0.8861539959907532,0.890330970287323,0.890330970287323,6489027.0,66.19999694824219,65.86000061035156,4827300.0,106.22000122070312,105.66999816894531,6379500.0,24.182666778564453,23.978666305541992,116458500.0,150.88999938964844,146.85000610351562,43700.0,51.400001525878906,51.220001220703125,4453300.0
2019-12-13,1.856134057044983,1.9339079856872559,1.8534029722213745,1.905900001525879,1.905900001525879,1691016.0,14.817256927490234,14.995105743408203,14.740262031555176,14.878744125366211,14.878744125366211,177476227.0,2.769134998321533,2.814805030822754,2.759521007537842,2.7824339866638184,2.7824339866638184,96884560.0,2.6493489742279053,2.682634115219116,2.5948801040649414,2.628631114959717,2.628631114959717,86469900.0,0.9673780202865601,0.968222975730896,0.9445319771766663,0.9508010149002075,0.9508010149002075,5358242.0,0.8905760049819946,0.8912389874458313,0.8816530108451843,0.8867369890213013,0.8867369890213013,6382153.0,66.33999633789062,64.80000305175781,7047500.0,107.90499877929688,107.6500015258789,6998800.0,24.347333908081055,23.892667770385742,98563500.0,147.3800048828125,145.35000610351562,52300.0,51.400001525878906,50.220001220703125,3885600.0
2019-12-16,1.881203055381775,1.9190059900283813,1.8507729768753052,1.8657790422439575,1.8657790422439575,4990188.0,14.48874282836914,14.525596618652344,13.458653450012207,13.558786392211914,13.558786392211914,178952097.0,2.7276129722595215,2.7351369857788086,2.589453935623169,2.593445062637329,2.593445062637329,121938917.0,2.591088056564331,2.6218910217285156,2.523732900619507,2.5311639308929443,2.5311639308929443,98733043.0,0.9436730146408081,0.9436730146408081,0.9006080031394958,0.9127690196037292,0.9127690196037292,7366381.0,0.8756459951400757,0.8842480182647705,0.8659809827804565,0.8675959706306458,0.8675959706306458,6131514.0,67.30000305175781,66.52999877929688,6325600.0,109.8280029296875,109.56999969482422,8465400.0,25.573999404907227,25.433332443237305,272613000.0,147.50999450683594,146.52999877929688,44200.0,51.040000915527344,50.15999984741211,3239700.0
2019-12-17,1.8657790422439575,1.8868370056152344,1.8011980056762695,1.8090579509735107,1.8090579509735107,2709877.0,13.55548095703125,13.577940940856934,12.183731079101562,12.386940956115723,12.386940956115723,186995962.0,2.593445062637329,2.600438117980957,2.376641035079956,2.3961739540100098,2.3961739540100098,138503382.0,2.5311639308929443,2.545814037322998,2.2985870838165283,2.3077290058135986,2.3077290058135986,87818017.0,0.9127690196037292,0.9127690196037292,0.8228510022163391,0.8341659903526306,0.8341659903526306,6968318.0,0.8675959706306458,0.8786860108375549,0.846867024898529,0.87739098072052,0.87739098072052,8370185.0,66.55000305175781,65.55000305175781,4937700.0,109.5999984741211,108.45999908447266,8165900.0,25.700000762939453,25.266000747680664,127452000.0,147.6999969482422,147.35000610351562,33500.0,51.25,51.15999984741211,4070600.0
2019-12-18,1.8090579509735107,1.906633973121643,1.7985010147094727,1.899817943572998,1.899817943572998,5325748.0,12.381697654724121,13.606532096862793,12.286786079406738,13.535260200500488,13.535260200500488,234697405.0,2.382796049118042,2.722986936569214,2.369450092315674,2.692591905593872,2.692591905593872,216748376.0,2.3077290058135986,2.568392038345337,2.29156494140625,2.543966054916382,2.543966054916382,115428062.0,0.8341659903526306,0.9230139851570129,0.8229920268058777,0.919156014919281,0.919156014919281,9653263.0,0.87739098072052,0.8875560164451599,0.8427249789237976,0.8784369826316833,0.8784369826316833,8304703.0,66.30000305175781,65.13999938964844,3992400.0,109.47000122070312,107.83000183105469,6477900.0,26.347999572753906,26.209999084472656,211815000.0,147.6199951171875,145.82000732421875,33800.0,51.2599983215332,51.0,5175200.0
2019-12-19,1.899817943572998,2.0551869869232178,1.8856350183486938,2.051335096359253,2.051335096359253,7756980.0,13.568222045898438,13.784852027893066,12.966154098510742,13.445778846740723,13.445778846740723,174965245.0,2.6923210620880127,2.7305209636688232,2.615255117416382,2.7176389694213867,2.7176389694213867,149562802.0,2.543966054916382,2.5720949172973633,2.427699089050293,2.4938740730285645,2.4938740730285645,86380402.0,0.919156014919281,0.9748669862747192,0.8789939880371094,0.9675629734992981,0.9675629734992981,11033643.0,0.8784369826316833,0.882847011089325,0.8374710083007812,0.849636971950531,0.849636971950531,7767541.0,65.56999969482422,64.55000305175781,6120700.0,108.94000244140625,108.87999725341797,6590000.0,27.123332977294922,26.93600082397461,271606500.0,146.30999755859375,145.9499969482422,46500.0,51.25,50.849998474121094,4391400.0
